Rsznr.;Naam;NACE Code;Sector;Belangrijkheid;Taal;Straat;Postnr.;Letter;Gemeente;Provincie;AantalBedienden;Trimester;Adrestype;Contacttype;Aanspreektitel;Voornaam Contactpersoon;Naam Contactpersoon;Foutief Adres;Ontvangt Mailing;Mailingadres;EMail;Par. Comité;Kengetal RSZ;Goedgekeurd;Telefoon;Fax;GSM;Plain text;PDF;E-Zine
118285194;GARAGE BERNARD SA;45113;;5-9;Frans;RUE DE TIRLEMONT 84;4280;I;Hannut;LIEGE;2;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;064;Ja;;;;Nee;Nee;Nee
118322248;PRES CARATS SPORTS SA;92000;;5-9;Frans;RUE J. KURTZ 64;4801;A;Stembert;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
118309638;MERY BOIS SA;47521;;10-19;Frans;P.ARTISANAL DU MONCEAU;4130;A;Esneux;LIEGE;7;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
118294991;BIJOUTERIE LANGOHR MILEUR SA;47770;;5-9;Frans;PLACE VERTE 12;4800;E;Verviers;LIEGE;9;101;;(contacttypes);;;;Nee;Nee;Nee;;;078;Nee;;;;Nee;Nee;Nee
118330590;ORLAMONDE  SA;52210;;1-4;Frans;RUE FORGEUR 6;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Ja;Nee;;;064;Nee;;;;Nee;Nee;Nee
118315846;GEPA MOTO  SA;45402;;1-4;Frans;RUE A. DEPONTHIERE 62;4431;A;Loncin;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118343491;GILKINET PATRICK;47785;;5-9;Frans;HALLEUX 63;4170;A;Comblain-au-Pont;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118351154;DANNEMARK LG SA;46699;;10-19;Frans;RUE DE HOTTLEUX 27;4950;D;Waimes;LIEGE;3;101;;(contacttypes);;;;Ja;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
118339126;ARMAND ADANS ET FILS SA;46389;;10-19;Frans;RUE JEAN KOCH 09;4800;E;Verviers;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;057;Nee;;;;Nee;Nee;Nee
118360951;LOSER SA;68201;;1-4;Frans;ROUTE DE LEGIPONT 57;4671;A;Barchon;LIEGE;1;094;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118359496;ETS HENROTTE SA;95210;;50-99;Frans;RUE DE WALLONIE 12;4432;A;Alleur;LIEGE;28;101;RSZ;(contacttypes);à l'attn. de Monsieur;Eusebio;Zingaro;Nee;Nee;Ja;;218;067;Ja;04/263 43 43;23/08/2010;;Nee;Nee;Nee
118344655;ETS NOEL SA;45113;;10-19;Frans;CHEE ROMAINE 183;4300;G;Waremme;LIEGE;6;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118383649;BATI PLUS SPRL;41201;;5-9;Frans;LARGE VOIE 150;4040;A;Herstal;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
118368517;RECYTEX WIPPING SA;47792;;20-49;Frans;RUE DE LA BARRIERE 40;4100;B;Seraing;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;092;Nee;;;;Nee;Nee;Nee
118385589;CENTRE DE DIVERTISSEMENT SPADOIS SA C.D.D.S.;93292;;1-4;Frans;RUE ROYALE 4;4900;A;Spa;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
118376180;TOMSON CORINNE;66191;;1-4;Frans;AVENUE BLONDEN 64/21;4000;B;Liege 1;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118390536;ROX AUTO SA;45111;;10-19;Frans;RUE DE LIMBOURG 31;4800;E;Verviers;LIEGE;13;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;064;Ja;;;;Nee;Nee;Nee
118405183;TARCEL ENTREPRISES SPRL;46180;;10-19;Frans;RUE SAINT PIERRE SN;4920;A;Aywaille;LIEGE;9;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118402370;MAQUET SA;46442;;5-9;Frans;RUE ALBERT 1ER 31;4280;I;Hannut;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118417211;MULTIPRINT  SA;18120;;10-19;Frans;RUE DE FETINNE 152;4020;A;Bressoux;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118427202;MOBIROC SA;46494;;1-4;Frans;CHAUSSEE DE TONGRES 439;4000;B;Liege 1;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;055;Nee;;;;Nee;Nee;Nee
118439036;HENRY SA;45113;;20-49;Frans;ALLEE VERTE 29;4600;D;Vise;LIEGE;9;101;RSZ;(contacttypes);à l'attn. de Monsieur;Philippe;Henry;Nee;Nee;Ja;;218;064;Ja;04/379 44 01;19/08/2010;;Nee;Nee;Nee
118429918;GENS JEAN-LUC;45113;;1-4;Frans;RUE DE HOLLOGNE 48;4340;A;Awans;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118442431;DOCQUIER JEAN LOUIS;66191;;1-4;Frans;BELLMERIN 94;4700;A;Eupen;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118431858;DOMINIQUE GRILLI SPRL;64190;;1-4;Frans;RUE DES GANONS 22 A;4540;A;Amay;LIEGE;3;074;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118507518;OLD WORLD PROPERTIES LTD;68311;;5-9;Frans;WEST SHORE CENTER 30487;4730;B;Raeren;LIEGE;1;101;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118496751;JEAN TOUSSAINT SPRL;46389;;1-4;Frans;R DE L'EGLISE,OVIFAT 23;4950;D;Waimes;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;057;Nee;;;;Nee;Nee;Nee
118510234;FONCIERE SAINT ELOI SA;41101;;1-4;Frans;RUE DES FRANCAIS 215;4430;A;Ans;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118536521;GESCOM SPRL;69201;;20-49;Frans;CLOS CHANMURLY 13;4000;B;Liege 1;LIEGE;20;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
118559025;C.T.S.P SERVICES SPRL;43291;;20-49;Frans;RUE JOSEPH-HALKIN 66A;4000;B;Liege 1;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
118558055;COOPERATIVE DE L'YERNE SC;46319;;10-19;Frans;RUE PARC INDUSTRIEL 6;4300;G;Waremme;LIEGE;7;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;057;Ja;;;;Nee;Nee;Nee
118555824;BEL.CAR SC;45204;;5-9;Frans;GRAND'ROUTE 19;4347;A;Fexhe-le-Haut-Clocher;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118562517;IMMO GENTRY SA;68311;;1-4;Frans;RUE DARTOIS 44;4000;B;Liege 1;LIEGE;2;082;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;gentryliege@skynet.be;218;010;Ja;04/253.06.77;04/254.20.47;;Nee;Nee;Ja
118556503;DEROANNE SA;46494;;20-49;Frans;R NOUVELLES TECHNOLOGIES;4460;A;Bierset;LIEGE;25;101;RSZ;(contacttypes);à l'attn. de Madame;Isabelle;Deroanne;Nee;Nee;Ja;isabelle.deroanne@deroanne.be;218;010;Ja;;;;Nee;Nee;Ja
118579492;KHAB SCIV SA;68311;;1-4;Frans;RUE DE FRANCHIMONT 3C;4800;E;Verviers;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118587543;CHASSIS 2000 SA;16230;;10-19;Frans;CHAMPS DE TIGNEE 12;4671;A;Barchon;LIEGE;7;101;;(contacttypes);;;;Nee;Nee;Nee;;;055;Nee;;;;Nee;Nee;Nee
118590065;MENU ET FILS SA;46321;;10-19;Frans;RUE DU BELLENAY 71;4040;A;Herstal;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;057;Nee;;;;Nee;Nee;Nee
118572605;PARC D'ATTRACTION LIEGEOIS PARCTION SA;93292;;5-9;Frans;RUE JAMIN-SAINT-ROCH 4-6;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
118598795;EURODRIL BELGIUM SA;43999;;1-4;Frans;RUE WALTHERE JAMAR 231;4430;A;Ans;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
118619553;S.U.P.R.E.M.E. SA;72190;;1-4;Frans;QUAI GODEFROID-KURTH 4;4020;C;Liège 2;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118635946;VITAL LASCHET SC;1500;;10-19;Frans;RUE DE BAMISCH 6;4852;A;Hombourg;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;193;Nee;;;;Nee;Nee;Nee
118656219;PAULUS ANDRE;43211;;5-9;Frans;ROUTE D EUPEN 10;4960;C;Malmedy;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;067;Nee;;;;Nee;Nee;Nee
118638759;DE NICOLO ET FILS SA;41201;;10-19;Frans;RUE DE TILICE 17;4040;A;Herstal;LIEGE;5;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;024;Ja;;;;Nee;Nee;Nee
118672321;PIRON DRINKS SA;47252;;1-4;Frans;RUE DE BATTICE 93;4880;A;Aubel;LIEGE;0;094;;(contacttypes);;;;Nee;Nee;Nee;;;057;Nee;;;;Nee;Nee;Nee
118657286;LOCAPARK SA;43341;;1-4;Frans;VOIE DE LIEGE 47;4053;A;Embourg;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
118691818;J.M. LACASSE ET MONTFORT  SCIV SPRL;71121;;5-9;Frans;RUE THIER DES PREUX 1;4990;C;Lierneux;LIEGE;9;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
118699287;AG MERGELHOF SA;93110;;10-19;Frans;RUE DE TERSTRAETEN 254;4851;A;Gemmenich;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;094;Nee;;;;Nee;Nee;Nee
118724216;ETS NATALIS SPRL;46699;;5-9;Frans;ZIR NOU. TECHNOLOGIES 8;4460;A;Bierset;LIEGE;4;101;RSZ;(contacttypes);;;null;Ja;Nee;Ja;;218;077;Ja;;;;Nee;Nee;Nee
118732558;RAMIOUL SA;68203;;1-4;Frans;RUE PAUL JANSON 53;4430;A;Ans;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118724216;ETS NATALIS SPRL;46699;;5-9;Frans;rue de la Houillère 74;4420;A;Montegnee;LIEGE;4;101;Bedrijfsdossiers;(contacttypes);à l'attn. de Madame;Piacenza;Martha;Ja;Nee;Ja;sales@natalis.be;218;077;Ja;04/2529692;04/2528999;;Nee;Nee;Ja
118717232;SA GEBELUX;46693;;5-9;Frans;RUE NOISET 23A;4470;A;Saint-Georges-sur-Meuse;LIEGE;1;101;RSZ;(contacttypes);;;Responsable de la formation;Ja;Nee;Ja;;218;067;Ja;;;;Nee;Nee;Nee
118719657;AMERCOEUR SERVICES SC;82110;;1-4;Frans;RUE D'AMERCOEUR 55;4020;A;Bressoux;LIEGE;2;101;RSZ;(contacttypes);à l'attn. de Madame;Anne;Schoumakers;Nee;Nee;Ja;;218;010;Ja;04/3498498;04/3413635;;Nee;Nee;Nee
118738475;JEAN-MARIE FANIEL  SPRL;47530;;10-19;Frans;CHEE TIRLEMONT 158;4520;F;Wanze;LIEGE;5;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
118761658;D-FI SA;43222;;20-49;Frans;RUE DU NEBLON 20;4180;C;Hamoir;LIEGE;10;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;026;Ja;;;;Nee;Nee;Nee
118752443;GEBBIA SA;81220;;1-4;Frans;PLACE HECTOR-DENIS 18;4030;A;Grivegnee (Liege);LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;066;Nee;;;;Nee;Nee;Nee
118743810;HUYGENS - SOUD'ANS - BAGLIO SOUDURE SA;46699;;1-4;Frans;R TOUSSAINT GERKENS 69;4052;A;Beaufays;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118747690;SPRL PIERRE PLUMHANS;18120;;1-4;Frans;CHM DE LA NEUVILLE 12;4821;A;Andrimont;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;036;Nee;;;;Nee;Nee;Nee
118762725;SOHET DISTRIBUTION SA;46742;;1-4;Frans;RUE HUBERT DELVENNE 4;4162;A;Hody;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
118740512;BIO-PROTECT SA;81220;;10-19;Frans;RUE DE L'UNIVERSITE 45;4000;B;Liege 1;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;066;Nee;;;;Nee;Nee;Nee
118771940;KM MATERIAUX KERASSIOTIS  MARECHAL SPRL;46731;;10-19;Frans;TIEGE 66;4845;A;Jalhay;LIEGE;6;101;;(contacttypes);;;;Nee;Nee;Nee;;;026;Nee;;;;Nee;Nee;Nee
118775238;SOCIETE COOPERATIVE DE GESTION IMMOBILIERE SOCOGIM SC;70220;;1-4;Frans;BD DE LAVELEYE 191;4020;C;Liège 2;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118831207;AVERNAS GOLF CLUB SA;93110;;1-4;Frans;RUE J-PASCAL DOCHEN 8;4280;I;Hannut;LIEGE;1;101;RSZ;(contacttypes);à l'attn. de Madame;Sophie;Van Laer;Nee;Nee;Ja;info@golfavernas.be;218;010;Ja;019/51 30 66;019/51 53 43;;Nee;Nee;Ja
118821992;DESTOQUAY DENIS;46442;;1-4;Frans;R ZENOBE GRAMME 45;4280;I;Hannut;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118824223;J.V.M. MOTO SA;45402;;1-4;Frans;RUE DU COMMERCE 3;4430;A;Ans;LIEGE;0;074;;(contacttypes);;;;Ja;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118833244;RENSON - SERVICES  SA;70220;;1-4;Frans;RUE DU RUISSEAU 13;4357;A;Donceel;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118864672;ETS ORTMANS SA;46433;;1-4;Frans;RUE DE LIMBOURG 43;4800;E;Verviers;LIEGE;0;081;;(contacttypes);;;;Ja;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
118879416;PHILIMMO & CO SA;70220;;1-4;Frans;R DE LENS-ST-SERVAIS 4;4280;I;Hannut;LIEGE;1;081;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118902890;SPRL DE LA VALLEE SPRL;2200;;10-19;Frans;RUE DE LA VALLEE 1;4500;B;Huy;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;193;Nee;;;;Nee;Nee;Nee
118923454;TECHNIMAINT SA;45202;;10-19;Frans;AV DE L'INDEPENDANCE 87;4020;C;Liège 2;LIEGE;8;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
118935773;WILLOT MICHEL;77293;;1-4;Frans;RUE DES CARMES 202;4630;C;Soumagne;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118954397;D.LINOTTE SPRL;43320;;10-19;Frans;COUR LEMAIRE 5;4651;A;Battice;LIEGE;3;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;026;Ja;;;;Nee;Nee;Nee
118944891;MORABITO SPRL EN LIQUIDA TION SPRL;41201;;1-4;Frans;RUE ADRIEN MATERNE 86;4460;A;Bierset;LIEGE;0;092;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
118983497;M SMIT SPRL;46391;;5-9;Frans;RUE DE SAUHEID 22;4032;A;Chenee;LIEGE;3;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;057;Ja;;;;Nee;Nee;Nee
118974670;MALCHAIR PAULA;47762;;1-4;Frans;RUE JOSEPH DODEUR 16;4350;D;Remicourt;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
118975252;SPRL RUMO;43310;;1-4;Frans;RUE D ITALIE 111;4430;A;Ans;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;044;Nee;;;;Nee;Nee;Nee
118964194;GESTANET SA;81210;;200-499;Frans;P.I.HTS SARTS 1AV 117;4040;A;Herstal;LIEGE;11;101;RSZ;(contacttypes);;LAGOUNE;BAKAUCHE;Nee;Nee;Ja;;218;066;Ja;;;;Nee;Nee;Nee
118977483;VAN COLEN  SA;46319;;10-19;Frans;RUE DES COMBATTANTS 44;4257;A;Berloz;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;057;Nee;;;;Nee;Nee;Nee
118986504;EQUIP'TITRES SERVICES SA;78200;;500-999;Frans;Rue Abbé Gelin 2;4317;D;Faimes;LIEGE;11;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119007941;CHRISTIAN GRILLI SPRL;41201;;10-19;Frans;RUE DE WAREMME 112A;4530;A;Fize-Fontaine;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
119031609;SOGEPAR CONSTRUCT SPRL;43320;;20-49;Frans;RUE BON ESPOIR 17;4041;A;Milmort;LIEGE;7;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;026;Ja;;;;Nee;Nee;Nee
119015410;EXPLOITATION AGRICOLE J MEDART CIPLET SA;1500;;1-4;Frans;RUE DE LA FORGE 4;4260;B;Braives;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;193;Nee;;;;Nee;Nee;Nee
119041891;INTERCOPY SC;82190;;1-4;Frans;RUE SAINT-GILLES 78;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119052270;ANSAFI SA;41201;;10-19;Frans;RUE DE GAILLARMONT 612;4032;A;Chenee;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
119054210;MARKETING COMMUNICATION CONCEPT MCC SC;73200;;5-9;Frans;RUE D'ABHOOZ 25;4040;A;Herstal;LIEGE;1;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;010;Ja;;;;Nee;Nee;Nee
119053143;TECNOCONDUITE 2000 SA;85531;;1-4;Frans;AV DE L'INDEPENDANCE 101;4020;C;Liège 2;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119047129;DISTRICAR SA;45113;;5-9;Frans;AV DU PONT DE WARCHE 7;4960;C;Malmedy;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
119070215;GERMEAU CARRIERE LOCATION SA;46630;;1-4;Frans;RUE DES OIES 47;4052;A;Beaufays;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
119066238;REAL ESTATE DEAL R.E.D. SA;68311;;1-4;Frans;VOIE DE L'AIR PUR 211;4052;A;Beaufays;LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119076132;PME GESTION SPRL;69202;;1-4;Frans;RUE DES BEDENNES 241;4032;A;Chenee;LIEGE;0;092;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119071379;ETS. MICHEL LECOQ  SA;45113;;1-4;Frans;AV PIERRE CLERDENT 6;4970;B;Stavelot;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;065;Nee;;;;Nee;Nee;Nee
119068857;WIDART ENTREPRISES SPRL;18120;;5-9;Frans;RUE BELLEFLAMME 369;4030;A;Grivegnee (Liege);LIEGE;0;093;;(contacttypes);;;;Nee;Nee;Nee;;;036;Nee;;;;Nee;Nee;Nee
119081370;ATHENA INFORMATIC SA;62020;;20-49;Frans;AV DE L'OBSERVATOIRE 217;4000;B;Liege 1;LIEGE;44;101;RSZ;(contacttypes);à l'attn. de Madame;Brigitte;Neve;Ja;Nee;Ja;brigitte.neve@computerland.be;218;010;Ja;04/239.89.51;04/239.89.17;;Nee;Nee;Ja
119115514;DELTOUR SA;79110;;5-9;Frans;RUE GRAND'ROUTE 313;4610;A;Bellaire;LIEGE;9;101;RSZ;(contacttypes);à l'attn. de Monsieur;Christian;Delange;Nee;Nee;Ja;del-tour@avitour.be;218;010;Ja;04/358.18.17;04/358.39.93;;Nee;Nee;Ja
119138503;LA REGIONALE SCRL;73110;;1-4;Frans;RUE DES AWIRS 369;4400;C;Flemalle;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119119103;IDECOPY SPRL;18140;;1-4;Frans;RUE LOUVREX 8;4000;B;Liege 1;LIEGE;5;101;;(contacttypes);;;;Nee;Nee;Nee;;;036;Nee;;;;Nee;Nee;Nee
119121237;ARGOS SECURITY SA;43211;;10-19;Frans;AVENUE DU PROGRES 28;4432;A;Alleur;LIEGE;19;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;067;Ja;;;;Nee;Nee;Nee
119181668;SPRL BATI BUDGET;41201;;1-4;Frans;RUE DES PAPILARDS 41;4610;A;Bellaire;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
119162268;ACALIN  SA;46120;;10-19;Frans;RUE BONNE-FORTUNE 102;4430;A;Ans;LIEGE;8;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
119231720;SA IDALAB;62010;;1-4;Frans;RUE MITOYENNE(BLN) 13;4837;A;Baelen (Lg.);LIEGE;3;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119202523;MANAGEMENT EXPERTISE SPRL;62010;;1-4;Frans;RUE BELLE-JARDINIERE 304;4031;A;Angleur;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119241129;LAZZARO LYDIA;66191;;1-4;Frans;RUE DE L'ECHELLE 274;4100;B;Seraing;LIEGE;0;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119263536;MAB POUWELS SPRL;46620;;5-9;Frans;LA MINERIE 15;4890;A;Clermont (Lg.);LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;077;Nee;;;;Nee;Nee;Nee
119267804;GEHLEN-HERMANN SA;41201;;20-49;Frans;RUE DE HOTTLEUX 77;4950;D;Waimes;LIEGE;5;101;;(contacttypes);;;;Nee;Nee;Nee;;;024;Nee;;;;Nee;Nee;Nee
119270520;BORIC-VIATOUR SOCIETE CIVILE SFD SPRL;66191;;5-9;Frans;CHEE DE RAMIOUL 23;4400;C;Flemalle;LIEGE;4;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119307477;HYDROLIEGE SPRL;45206;;1-4;Frans;RUE DE LA FERME 71/2;4430;A;Ans;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;064;Nee;;;;Nee;Nee;Nee
119305149;ARLETHO SA;1500;;1-4;Frans;RUE DE WAVRE 104;4280;I;Hannut;LIEGE;1;074;;(contacttypes);;;;Nee;Nee;Nee;;;193;Nee;;;;Nee;Nee;Nee
119317080;DYNAMIC EVENTS SPRL;82300;;1-4;Frans;RUE DE TILFF 19;4052;A;Beaufays;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119327362;F.R.A.M.E. FORMATION- REALISATION-ASSISTANCE EN MICRO EDITION SC;18130;;1-4;Frans;RUE DE BRUS 10;4690;A;Bassenge;LIEGE;2;101;;(contacttypes);;;;Ja;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119375959;EXACTO SPRL;82190;;1-4;Frans;PL SAINTE-VERONIQUE 12;4000;B;Liege 1;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;036;Nee;;;;Nee;Nee;Nee
119372079;CERAN-ILC SA;85592;;100-199;Frans;Avenue des Petits Sapins 27;4900;A;Spa;LIEGE;50;101;Bedrijfsdossiers;(contacttypes);à l'attn. de Madame;Valérie;Verbruggen;Nee;Nee;Ja;valerie.verbruggen@ceran.be;218;010;Ja;087/79 15 39;087/79 15 49;;Nee;Nee;Ja
119389151;SA NEW A M CARROSSERIE;45204;;5-9;Frans;CHEE DE WAVRE 224;4520;F;Wanze;LIEGE;1;101;;(contacttypes);;;;Nee;Nee;Nee;;;065;Nee;;;;Nee;Nee;Nee
119391382;GESTION BIENS ET SERVICES SPRL;70220;;1-4;Frans;RUE REUX(MEL) 13;4633;A;Melen;LIEGE;2;101;;(contacttypes);;;;Nee;Nee;Nee;;;010;Nee;;;;Nee;Nee;Nee
119392643;ETABLISSEMENTS PAISSE ET  FILS FLERON SA;45113;;10-19;;RUE ARSENE FALLA 57;4621;A;Retinne;LIEGE;4;101;RSZ;(contacttypes);;;null;Nee;Nee;Ja;;218;064;Ja;;;;Nee;Nee;Nee
119420579;C.F.M. COATING SA;43341;;10-19;Frans;RUE TOUSSAINT PYPOPS 102;4300;G;Waremme;LIEGE;3;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;026;Ja;;;;Nee;Nee;Nee
119445217;EURO-DELICES SPRL;46170;;1-4;Frans;RUE MARCHAND 9;4681;A;Hermalle-sous-Argenteau;LIEGE;2;101;RSZ;(contacttypes);;;Responsable de la formation;Nee;Nee;Ja;;218;057;Ja;;;;Nee;Nee;Nee
